ODH
7
x
y
z
Fe
S
Cu
MET
189796.671	8438977.004	3680.333	55.75	3.17	0.28328	0.11016
189796.671	8438977.004	3678.533	39.64	2.41	0.36399	0.14763
189796.671	8438977.004	3674.783	2.62	0.21	0.00364	0.2984
189796.671	8438977.004	3669.433	5.75	4.09	0.00663	0.29907
189796.671	8438977.004	3665.283	24	1.465	0.050675	0.259585
189796.671	8438977.004	3662.783	49.33	3.89	0.11874	0.15726
189796.671	8438977.004	3660.283	16.5	0.955	0.0422	0.271885
189796.671	8438977.004	3657.283	21.787	2.805	0.084105	0.2334875
189796.671	8438977.004	3654.998	29.13	3.15	0.09531	0.20526
189796.671	8438977.004	3653.463	34.96	3.08	0.09457	0.18868
189796.671	8438977.004	3651.648	23.75	1.72	0.05102	0.23591
189796.671	8438977.004	3649.083	7.1	0.21	0.02289	0.20979
189796.671	8438977.004	3646.083	29.45	1.725	0.071115	0.226065
189796.671	8438977.004	3642.783	10.63	0.55	0.02324	0.25036
189796.671	8438977.004	3640.483	39.04	1.63	0.05593	0.17497
189796.671	8438977.004	3638.908	30.89	1.12	0.05273	0.22036
189796.671	8438977.004	3636.208	3.74	0.23	0.01492	0.37479
189796.671	8438977.004	3633.083	46.885	3.485	0.088125	0.15789
189796.671	8438977.004	3630.083	53.305	3.265	0.09175	0.105555
189796.671	8438977.004	3627.083	42.72	3.03	0.086205	0.14562
189796.671	8438977.004	3624.083	37.325	3.365	0.0784625	0.150105
189796.671	8438977.004	3621.083	56.575	4.385	0.127425	0.097675
189796.671	8438977.004	3618.083	58.81	4.515	0.12337	0.08313
189796.671	8438977.004	3615.083	61.96	4.245	0.119665	0.09143
189796.671	8438977.004	3612.083	61.685	3.925	0.134185	0.093395
189796.671	8438977.004	3609.283	42.67	2.041	0.0578971	0.183184
189796.671	8438977.004	3603.608	9.68	1.93	0.06025	0.30802
189796.671	8438977.004	3596.858	13.04	1.44	0.06903	0.2658
189796.671	8438977.004	3592.283	21.99	2.57	0.04646	0.2235
189796.2725	8438977.731	3758.201514	60.87	0.05	0.07405	0.11102
189794.884	8438979.273	3754.607508	63.03	0.01	0.07462	0.07379
189794.1313	8438980.109	3752.658951	62.895	0.005	0.089435	0.08758
189793.1276	8438981.224	3750.060875	62.257	0.01	0.063755	0.0788875
189792.1239	8438982.339	3747.462799	56.35	0.008	0.052135	0.098945
189791.1202	8438983.454	3744.864722	60.17	0.008	0.166805	0.113615
189790.1165	8438984.568	3742.266646	58.25	0.16	0.295625	0.11641
189789.1128	8438985.683	3739.66857	61.68	0.008	0.07418	0.10252
189788.1091	8438986.798	3737.070494	54.515	0.008	0.26607	0.16046
189787.1054	8438987.912	3734.472418	54.62	0.02	0.184675	0.12293
189786.3359	8438988.767	3732.480559	59.46	0.08	0.09081	0.09788
189785.6835	8438989.492	3730.79181	8.03	0.05	0.09143	0.28736
189785.0311	8438990.216	3729.10306	53.75	0.04	0.15101	0.10768
189784.4456	8438990.866	3727.587516	5.54	0.65	0.01431	0.33292
189783.6259	8438991.777	3725.465753	60.955	0.32	0.059065	0.087265
189782.7059	8438992.799	3723.084184	40.978	0.644	0.087156	0.233508
189781.9531	8438993.635	3721.135626	14.38	1.25	0.0445	0.35977
189781.3676	8438994.285	3719.620082	43.82	0.06	0.06966	0.1645
189780.4559	8438995.297	3717.260163	5.73	0.09	0.02069	0.38037
189779.1344	8438996.765	3713.839362	5.49	0.01	0.07016	0.4081
189777.9718	8438998.056	3710.829924	59.52	0.755	0.103575	0.097445
189776.9681	8438999.171	3708.231848	59.785	0.535	0.097395	0.08449
189775.9644	8439000.286	3705.633772	57.235	0.16	0.117265	0.10298
189775.1949	8439001.14	3703.641913	60.33	0.05	0.09367	0.10865
189774.3518	8439002.077	3701.459529	4.69	0.35	0.04671	0.42987
189773.2745	8439003.273	3698.670927	53.615	4.575	0.12981	0.119995
189772.2708	8439004.388	3696.072851	37.155	2.735	0.082695	0.223165
189771.2671	8439005.503	3693.474775	37.565	3.06	0.0783775	0.1930575
189770.2634	8439006.617	3690.876699	58.19	2.18	0.053675	0.1184
189769.2597	8439007.732	3688.278623	47.375	3.87	0.14176	0.196505
189768.256	8439008.847	3685.680546	62.575	4.23	0.14451	0.108045
189767.2523	8439009.962	3683.08247	53.915	3.42	0.13275	0.13208
189766.2486	8439011.076	3680.484394	48.445	3.465	0.128745	0.167905
189765.2449	8439012.191	3677.886318	52.13	4.98	0.161745	0.18817
189764.2412	8439013.306	3675.288241	50.87	3.705	0.12326	0.17616
189763.2375	8439014.42	3672.690165	55.545	3.605	0.10998	0.14268
189762.2338	8439015.535	3670.092089	53.005	3.57	0.123855	0.1555
