DDH;From;To;Fe;S;Cu;MET Total;Litologia;AI;DG;;;
ODH-107;143.7;145.2;59.13;4.35;0.11317;552.6;MG;1.5;;;;
ODH-107;145.2;146.7;57.79;3.87;0.10411;691.2;MG;1.5;;;;
ODH-107;146.7;148.2;56.14;3.99;0.10509;582.9;MG;1.5;;;;
ODH-107;148.2;149.7;57.16;3.64;0.09811;551;MG;1.5;;;;
ODH-107;149.7;151.2;51.64;4.35;0.06064;762.7;MG;1.5;;;;
ODH-107;151.2;152.7;54.19;7.91;0.11409;789.6;MG;1.5;;;;
ODH-107;152.7;154.2;55.01;4.92;0.12828;684.9;MG;1.5;;;;
ODH-107;154.2;155.7;51.2;3.89;0.087;561.8;MG;1.5;;;;
ODH-107;155.7;157.2;46;12.2;0.08769;617.2;MG;1.5;;;;
ODH-107;157.2;158.7;53.92;3.39;0.08442;542;MG;1.5;;;;
ODH-107;158.7;160.2;58.82;4.42;0.1183;725.1;MG;1.5;;;;
ODH-107;160.2;161.7;55.88;4.17;0.10475;617.5;MG;1.5;;;;
ODH-107;161.7;163.2;54.06;4.16;0.11948;784.4;MG;1.5;;;;
ODH-107;163.2;164.7;49.07;4.73;0.09813;817.5;MG;1.5;;;;
ODH-107;164.7;166.2;56.34;4.68;0.12514;662.4;MG;1.5;;;;
ODH-107;166.2;167.7;51.81;3.31;0.08951;649;MG;1.5;;;;
ODH-107;167.7;169.2;52.69;3.63;0.10027;555.3;MG;1.5;;;;
ODH-107;169.2;170.7;51.84;4.28;0.0882;635.7;MG;1.5;;;;
ODH-107;170.7;172.2;46.55;3.39;0.05393;528.3;MG;1.5;;;;
ODH-107;172.2;173.7;56;1.99;0.05937;627.3;MG;1.5;;;;
ODH-107;173.7;175.2;54.49;4.93;0.12019;746.8;MG;1.5;;;;
ODH-107;175.2;176.7;43.6;4.94;0.09958;451.9;MG;1.5;;;;
ODH-107;176.7;178.2;51.47;3.91;0.09629;773.7;MG;1.5;;;;
ODH-107;178.2;179.7;52.59;4.08;0.10752;823.2;MG;1.5;;;;
ODH-107;179.7;181.2;53.33;3.78;0.1168;815.4;MG;1.5;;;;
ODH-107;181.2;182.7;51.01;4.7;0.10435;744.7;MG;1.5;;;;
ODH-107;182.7;184.2;52;4.5;0.11404;753.6;MG;1.5;;;;
ODH-107;184.2;185.7;53.4;3.52;0.06278;899.5;MG;1.5;;;;
ODH-107;185.7;187.2;45.23;3.93;0.08464;1098.7;MG;1.5;;;;
ODH-107;187.2;188.7;52.77;4.73;0.12775;816.4;MG;1.5;;;;
ODH-107;188.7;190.2;55.81;3.71;0.10035;973.5;MG;1.5;;;;
ODH-107;190.2;191.7;50.53;2.44;0.07161;937.4;MG;1.5;;;;
ODH-107;191.7;193.2;54.79;2.21;0.06124;741.9;MG;1.5;;;;
ODH-107;193.2;194.7;55.34;4.11;0.11889;651.1;MG;1.5;;;;
ODH-107;194.7;196.2;55.51;4.27;0.1242;771.8;MG;1.5;;;;
ODH-107;196.2;197.7;57.28;4.04;0.11035;789.2;MG;1.5;;;;
ODH-107;197.7;199.2;52.09;1.71;0.05641;787.3;MG;1.5;;;;
ODH-107;199.2;200.7;51.99;4.91;0.13736;961.1;MG;1.5;;;;
ODH-107;200.7;202.2;55.92;4.52;0.13875;805.5;MG;1.5;;;;
ODH-107;202.2;203.7;56.62;4.05;0.13177;766.9;MG;1.5;;;;
ODH-107;203.7;205.2;58.3;3.62;0.11935;885.4;MG;1.5;;;;
ODH-107;205.2;206.7;61.35;3.78;0.1195;725.6;MG;1.5;;;;
ODH-107;206.7;208.2;60.58;3.71;0.11482;710;MG;1.5;;;;
ODH-107;208.2;209.7;62.62;4.1;0.14951;1427;MG;1.5;;;;
ODH-107;209.7;211.2;61.97;3.8;0.09254;768.3;MG;1.5;;;;
ODH-107;211.2;212.7;58.15;3.11;0.09739;607.9;MG;1.5;;;;
ODH-107;212.7;214.2;56.96;2.85;0.09596;701.9;MG;1.5;;;;
ODH-107;214.2;215.7;56.87;3.5;0.08224;783.9;MG;1.5;;;;
ODH-107;215.7;217.2;57.78;3.94;0.10373;685.4;MG;1.5;;;;
ODH-107;217.2;218.7;54.84;4.82;0.02695;707.1;MG;1.5;;;;
ODH-107;218.7;220.2;54.68;3.63;0.06268;838.1;MG;1.5;;;;
ODH-107;220.2;221.7;56.42;3.9;0.09611;775.1;MG;1.5;;;;
ODH-107;221.7;223.2;43.01;2.29;0.0219;1410.7;MG;1.5;;;;
ODH-107;223.2;224.5;56.92;4.28;0.12797;896;MG;1.3;;;;
ODH-107;224.5;227.2;4.45;0.34;0.0014;2021.8;SK;2.7;;;;
ODH-107;227.2;228.4;-1;-1;-1;-1;INT;1.2;;;;
ODH-108;0;2.2;-1;-1;-1;-1;SL;2.2;;;;
ODH-108;2.2;3.1;62.05;0.02;0.0399;757.3;MG;0.9;;;;
ODH-108;3.1;5.4;10.78;0.01;0.03682;3470.1;SK;2.3;;;;
ODH-108;5.4;6.9;34.06;0.06;0.06331;924.6;MG;1.5;;;;
ODH-108;6.9;8.4;55.17;0.06;0.14021;948;MG;1.5;;;;
ODH-108;8.4;9.9;63.08;0.06;0.02495;558.7;MG;1.5;;;;
ODH-108;9.9;11.4;63.15;0.05;0.03222;537.1;MG;1.5;;;;
ODH-108;11.4;12.9;61.26;0.15;0.05126;828.5;MG;1.5;;;;
ODH-108;12.9;14.4;61.66;0.1;0.02751;579.4;MG;1.5;;;;
ODH-108;14.4;15.9;60.2;0.15;0.01772;630.1;MG;1.5;;;;
ODH-108;15.9;17.4;57.29;0.1;0.09435;1069.8;MG;1.5;;;;
ODH-108;17.4;18.9;62.87;0.04;0.05566;651.4;MG;1.5;;;;
ODH-108;18.9;20.4;61.65;0.15;0.05308;746.7;MG;1.5;;;;
ODH-108;20.4;21.9;60.76;0.08;0.17376;1114.5;MG;1.5;;;;
ODH-108;21.9;23.4;63.84;0.03;0.18123;633.2;MG;1.5;;;;
ODH-108;23.4;24.9;64.48;0.09;0.07311;561.5;MG;1.5;;;;
ODH-108;24.9;26.4;65.07;0.02;0.04592;496.3;MG;1.5;;;;
ODH-108;26.4;27.9;66.17;0.07;0.02088;342.9;MG;1.5;;;;
ODH-108;27.9;29.4;63.67;0.12;0.03153;459.9;MG;1.5;;;;
ODH-108;29.4;30.9;63.73;0.11;0.02268;451;MG;1.5;;;;
ODH-108;30.9;32.4;62.78;0.09;0.02115;419.4;MG;1.5;;;;
ODH-108;32.4;33.9;59.5;0.09;0.02454;734.4;MG;1.5;;;;
ODH-108;33.9;35.4;63.34;0.12;0.02899;650.3;MG;1.5;;;;
ODH-108;35.4;36.9;64.43;0.12;0.02224;530.2;MG;1.5;;;;
ODH-108;36.9;38.4;61.89;0.1;0.04983;651;MG;1.5;;;;
ODH-108;38.4;39.9;53.48;0.07;0.05444;1174.7;MG;1.5;;;;
ODH-108;39.9;41.4;50.5;0.04;0.08994;1798.5;MG;1.5;;;;
ODH-108;41.4;42.9;56.72;0.06;0.04922;1008.9;MG;1.5;;;;
ODH-108;42.9;44.4;63.3;0.09;0.02977;606.2;MG;1.5;;;;
ODH-108;44.4;45.9;62.63;0.15;0.0264;687.2;MG;1.5;;;;
ODH-108;45.9;47.4;57.5;0.14;0.05073;817.4;MG;1.5;;;;
ODH-108;47.4;48.9;48.06;0.3;0.05896;1194.5;MG;1.5;;;;
ODH-108;48.9;50.4;59.21;0.16;0.04065;868.3;MG;1.5;;;;
ODH-108;50.4;51.9;61.44;0.37;0.03581;717.9;MG;1.5;;;;
ODH-108;51.9;53.4;62.61;0.17;0.03067;889;MG;1.5;;;;
ODH-108;53.4;54.9;56.07;0.48;0.08246;1150.9;MG;1.5;;;;
ODH-108;54.9;56.4;57.6;1.46;0.10569;1026.9;MG;1.5;;;;
ODH-108;56.4;57.9;59.42;1.76;0.09164;996.8;MG;1.5;;;;
ODH-108;57.9;59.4;49.44;2.95;0.22123;1390.3;MG;1.5;;;;
ODH-108;59.4;60.9;49.73;2.48;0.14744;1637.1;MG;1.5;;;;
ODH-108;60.9;62.4;56.21;2.59;0.14238;1053.7;MG;1.5;;;;
ODH-108;62.4;63.9;62.66;3.49;0.02095;960.2;MG;1.5;;;;
ODH-108;63.9;65.4;51.45;3.31;0.06065;1956.5;MG;1.5;;;;
ODH-108;65.4;66.9;58.52;4.11;0.05874;1264;MG;1.5;;;;
ODH-108;66.9;68.4;58.29;4.08;0.11335;1185.4;MG;1.5;;;;
ODH-108;68.4;69.9;56.97;4.54;0.02219;1170.9;MG;1.5;;;;
ODH-108;69.9;71.4;55.2;5.83;0.06968;1200.3;MG;1.5;;;;
ODH-108;71.4;72.9;52.77;3.98;0.08528;1510.5;MG;1.5;;;;
ODH-108;72.9;74.4;47.61;4.21;0.08278;1973;MG;1.5;;;;
ODH-108;74.4;75.9;51.75;3.23;0.12544;1783.7;MG;1.5;;;;
ODH-108;75.9;77.5;36.79;6.36;0.07323;1043.3;MG;1.6;;;;
ODH-108;77.5;80.5;11.32;1.93;0.01195;1350.4;MAR;3;;;;
ODH-108;80.5;93.5;-1;-1;-1;-1;MAR;13;;;;
ODH-109;0;13.3;-1;-1;-1;-1;INT;13.3;;;;
ODH-109;13.3;14.7;50.58;1.95;0.04766;1457.6;MG;1.4;;;;
ODH-109;14.7;16.1;48.1;3.63;0.10029;1078.5;MG;1.4;;;;
ODH-109;16.1;30.2;-1;-1;-1;-1;INT;14.1;;;;
ODH-110;0;15.7;-1;-1;-1;-1;INT;15.7;;;;
ODH-110;15.7;17.1;56.59;0.51;0.01689;1082.4;MG;1.4;;;;
ODH-110;17.1;18.5;58.06;4.22;0.09871;1363.3;MG;1.4;;;;
ODH-110;18.5;20;53.82;2.55;0.06832;1397.8;MG;1.5;;;;
ODH-110;20;23;3.64;0.07;0.00369;2384.3;INT;3;;;;
ODH-110;23;26;-1;-1;-1;-1;INT;3;;;;
ODH-111;0;0.4;-1;-1;-1;-1;SL;0.4;;;;
ODH-111;0.4;18.35;-1;-1;-1;-1;INT;17.95;;;;
ODH-111;18.35;18.55;-1;-1;-1;-1;INT;0.2;;;;
ODH-111;18.55;38.8;-1;-1;-1;-1;INT;20.25;;;;
ODH-112;0;0.6;-1;-1;-1;-1;SL;0.6;;;;
ODH-112;0.6;13.9;-1;-1;-1;-1;INT;13.3;;;;
ODH-112;13.9;15.25;50.21;3.23;0.08728;1008.4;MG;1.35;;;;
ODH-112;15.25;16.6;52.12;4.19;0.1106;911.3;MG;1.35;;;;
ODH-112;16.6;18.1;50.42;3.93;0.0947;837.5;MG;1.5;;;;
ODH-112;18.1;19.35;56.31;3.85;0.096;790.8;MG;1.25;;;;
ODH-112;19.35;22.35;9.43;0.62;0.01329;2461.4;INT;3;;;;
ODH-112;22.35;30.6;-1;-1;-1;-1;INT;8.25;;;;
ODH-113;0;0.3;-1;-1;-1;-1;INT;0.3;;;;
ODH-113;0.3;0.8;-1;-1;-1;-1;INT;0.5;;;;
ODH-113;0.8;16;-1;-1;-1;-1;INT;15.2;;;;
ODH-113;16;17.55;45.16;0.15;0.01636;2539.3;MG;1.55;;;;
ODH-113;17.55;19.05;38.83;0.25;0.01076;2262.4;MG;1.5;;;;
ODH-113;19.05;20.6;32.28;0.51;0.01831;2868.9;MG;1.55;;;;
ODH-113;20.6;22.3;19.63;0.71;0.07388;2211.2;MG;1.7;;;;
ODH-113;22.3;25.2;3.57;0.05;0.05073;2391.2;INT;2.9;;;;
ODH-113;25.2;43.2;-1;-1;-1;-1;INT;18;;;;
ODH-114;0;2.5;-1;-1;-1;-1;INT;2.5;;;;
ODH-114;2.5;6;6.41;0.63;0.02651;2783.7;SK;3.5;;;;
ODH-114;6;10;4.47;0.1;0.00398;3377;SK;4;;;;
ODH-114;10;14;4.2;0.07;0.0025;3476.3;SK;4;;;;
ODH-114;14;17.95;4.66;0.22;0.00835;3468.5;SK;3.95;;;;
ODH-114;17.95;22.9;15.99;1.28;0.04227;2675.6;SK;4.95;;;;
ODH-114;22.9;27.75;15.54;0.93;0.04332;3044;SK;4.85;;;;
ODH-114;27.75;29.2;56.86;2.73;0.05288;741.8;MG;1.45;;;;
ODH-114;29.2;30.7;60.62;3.92;0.09608;553.3;MG;1.5;;;;
ODH-114;30.7;32.2;54.6;3.4;0.12811;841.1;MG;1.5;;;;
ODH-114;32.2;33.7;56.32;4.18;0.09684;729.9;MG;1.5;;;;
ODH-114;33.7;35.2;56.63;4.2;0.11363;807.6;MG;1.5;;;;
ODH-114;35.2;36.7;61.33;5.13;0.12644;687;MG;1.5;;;;
ODH-114;36.7;38.2;60.17;1.14;0.03085;689.7;MG;1.5;;;;
ODH-114;38.2;39.7;60.59;3.79;0.05255;1060.8;MG;1.5;;;;
ODH-114;39.7;41.25;50.34;3.26;0.01585;1360;MG;1.55;;;;
ODH-114;41.25;44.25;5.52;0.63;0.02781;3695.6;SK;3;;;;
ODH-114;44.25;45.25;54.38;3.85;0.10116;1080.8;SK;1;;;;
ODH-114;45.25;47.25;5.38;0.81;0.0223;4091.7;MG;2;;;;
ODH-114;47.25;64.55;-1;-1;-1;-1;INT;17.3;;;715.2;1949
ODH-115;0;53.6;-1;-1;-1;-1;INT;53.6;;;;
ODH-115;53.6;57.2;0;0;0;0;SK;3.6;;;;
ODH-115;57.2;64.1;-1;-1;-1;-1;INT;6.9;;;;1950
ODH-115;64.1;70.7;0;0;0;0;SK;6.6;;;;
ODH-115;70.7;79.8;-1;-1;-1;-1;INT;9.1;;;;
ODH-115;79.8;109.8;0;0;0;0;SK;30;;;;
ODH-115;109.8;111.7;33.94;0.44;0.06306;2919.5;SK;1.9;;;;
ODH-115;111.7;113.2;43.97;0.24;0.0181;2905.7;MG;1.5;;;;
ODH-115;113.2;114.7;51.98;0.04;0.02136;2106.8;MG;1.5;;;;
ODH-115;114.7;116.2;49.05;0.08;0.02229;1882.9;MG;1.5;;;;
ODH-115;116.2;117.7;54.24;0.24;0.06183;1533.8;MG;1.5;;;;
ODH-115;117.7;119.2;59.2;0.1;0.01912;1753.7;MG;1.5;;;;
ODH-115;119.2;120.7;59.78;0.09;0.01577;1545.9;MG;1.5;;;;
ODH-115;120.7;122.1;50.62;0.1;0.04859;1254.6;MG;1.4;;;;
ODH-115;122.1;123.8;17.59;2.14;0.09121;2757.8;SK;1.7;;;;
ODH-115;123.8;125.3;51.12;2.54;0.10868;1302;MG;1.5;;;;
ODH-115;125.3;126.8;52.7;3.56;0.12558;1430.1;MG;1.5;;;;
ODH-115;126.8;128.3;50.13;2.12;0.05977;1434.4;MG;1.5;;;;
ODH-115;128.3;129.8;46.73;1.55;0.0422;1688.1;MG;1.5;;;;
ODH-115;129.8;131.7;47.27;3.08;0.09133;1336.7;MG;1.9;;;;
ODH-115;131.7;132.7;16.08;3.86;0.1923;2119.1;SK;1;;;;
ODH-115;132.7;134.2;57.86;3.88;0.1398;825.1;MG;1.5;;;;
ODH-115;134.2;135.7;58.64;4.78;0.3958;642;MG;1.5;;;;
ODH-115;135.7;137.2;60.48;4.46;0.09776;586.3;MG;1.5;;;;
ODH-115;137.2;138.7;60.4;5.42;0.09908;549.2;MG;1.5;;;;
ODH-115;138.7;140.2;48.73;3.52;0.45599;1055.3;MG;1.5;;;;
ODH-115;140.2;141.7;64.94;5.05;0.15112;667.5;MG;1.5;;;;
ODH-115;141.7;143.2;61.85;4.87;0.13468;683;MG;1.5;;;;
ODH-115;143.2;144.7;63.6;5.38;0.18597;710;MG;1.5;;;;
ODH-115;144.7;146.2;62.35;5.16;0.14351;797.6;MG;1.5;;;;
ODH-115;146.2;147.7;62.43;4.28;0.11792;603.9;MG;1.5;;;;
ODH-115;147.7;149.2;64.18;3.71;0.1067;606.2;MG;1.5;;;;
ODH-115;149.2;150.7;60.88;4.99;0.16725;717.1;MG;1.5;;;;
ODH-115;150.7;152.2;63.15;5.47;0.15567;677.9;MG;1.5;;;;
ODH-115;152.2;153.7;62.37;4.93;0.16381;611.1;MG;1.5;;;;
ODH-115;153.7;155.2;61.8;3.04;0.04832;411.6;MG;1.5;;;;
ODH-115;155.2;156.7;64.22;4.93;0.18047;514.9;MG;1.5;;;;
ODH-115;156.7;158.2;62.86;4.02;0.1015;519;MG;1.5;;;;
ODH-115;158.2;159.7;61.19;5.4;0.15861;606.8;MG;1.5;;;;
ODH-115;159.7;161.2;62.39;6.11;0.19408;500.2;MG;1.5;;;;
ODH-115;161.2;162.7;53.46;3.43;0.05487;606.8;MG;1.5;;;;
ODH-115;162.7;164.2;52.1;4.53;0.17794;527;MG;1.5;;;;
ODH-115;164.2;165.7;57.01;4.34;0.13759;531.9;MG;1.5;;;;
ODH-115;165.7;167.2;54.21;4.52;0.09617;550.3;MG;1.5;;;;
ODH-115;167.2;168.7;56.09;3.64;0.12136;511.4;MG;1.5;;;;
ODH-115;168.7;170.2;47.58;2.09;0.08103;632;MG;1.5;;;;
ODH-115;170.2;171.7;63.07;4;0.12149;604.3;MG;1.5;;;;
ODH-115;171.7;173.2;54.05;4.86;0.14043;627.7;MG;1.5;;;;
ODH-115;173.2;174.7;53.08;3.51;0.09192;536.6;MG;1.5;;;;
ODH-115;174.7;176.2;50.77;3.23;0.04987;546.3;MG;1.5;;;;
ODH-115;176.2;177.7;51.2;3.15;0.0927;578.5;MG;1.5;;;;
ODH-115;177.7;179.2;47.24;4.21;0.11266;812.1;MG;1.5;;;;
ODH-115;179.2;180.7;44.62;3.02;0.04774;1232.1;MG;1.5;;;;
ODH-115;180.7;182.2;51.14;3.44;0.15236;836;MG;1.5;;;;
ODH-115;182.2;183.7;58.47;2.23;0.02287;483.6;MG;1.5;;;;
ODH-115;183.7;185.2;58.07;2.1;0.0324;728.2;MG;1.5;;;;
ODH-115;185.2;186.7;58.1;1.46;0.02377;657.8;MG;1.5;;;;
ODH-115;186.7;188.2;48.6;3.71;0.04061;715.8;MG;1.5;;;;
ODH-115;188.2;189.7;50.23;3.15;0.06467;583;MG;1.5;;;;
ODH-115;189.7;191.2;50.98;4.02;0.12487;691.3;MG;1.5;;;;
ODH-115;191.2;192.7;56.47;4.38;0.12062;619.4;MG;1.5;;;;
ODH-115;192.7;194.2;51.43;4.78;0.15851;664.9;MG;1.5;;;;
ODH-115;194.2;195.7;46;2.53;0.05461;1024.9;MG;1.5;;;;
ODH-115;195.7;197.2;53.09;2.71;0.06248;1071.4;MG;1.5;;;;
ODH-115;197.2;198.7;60.26;4.79;0.08856;811.7;MG;1.5;;;;
ODH-115;198.7;200.2;59.03;3.83;0.06973;850.1;MG;1.5;;;;
ODH-115;200.2;201.7;60.31;4.7;0.08184;794;MG;1.5;;;;
ODH-115;201.7;203.2;59.01;3.98;0.08037;922.8;MG;1.5;;;;
ODH-115;203.2;204.7;58.32;4.24;0.10018;930.6;MG;1.5;;;;
ODH-115;204.7;206.2;59.65;2.87;0.06745;893.9;MG;1.5;;;;
ODH-115;206.2;207.7;59.5;3.42;0.08319;763.9;MG;1.5;;;;
ODH-115;207.7;209.2;60.42;1.35;0.0186;782.1;MG;1.5;;;;
ODH-115;209.2;210.7;61.46;3.81;0.09548;701;MG;1.5;;;;
ODH-115;210.7;212.2;58.15;3.68;0.09705;573.2;MG;1.5;;;;
ODH-115;212.2;213.7;63.1;4.71;0.16511;477.7;MG;1.5;;;;
ODH-115;213.7;215.2;63.84;3.86;0.10847;541.3;MG;1.5;;;;
ODH-115;215.2;216.7;65.51;3.97;0.10661;487.6;MG;1.5;;;;
ODH-115;216.7;218.2;64.6;3.88;0.10701;375.2;MG;1.5;;;;
ODH-115;218.2;219.7;63.68;3.93;0.10658;402;MG;1.5;;;;
ODH-115;219.7;221.2;63.5;4.08;0.1212;549.6;MG;1.5;;;;
ODH-115;221.2;222.7;60.41;2.15;0.04632;640.3;MG;1.5;;;;
ODH-115;222.7;224.2;62.28;4.94;0.0871;841.1;MG;1.5;;;;
ODH-115;224.2;225.7;60.36;4.49;0.10448;645.7;MG;1.5;;;;
ODH-115;225.7;227.2;60.78;3.72;0.05183;622.9;MG;1.5;;;;
ODH-115;227.2;228.7;62.9;6;0.19402;635;MG;1.5;;;;
ODH-115;228.7;230.2;62.87;4.47;0.12549;660.3;MG;1.5;;;;
ODH-115;230.2;231.7;60.48;4.12;0.1496;627.3;MG;1.5;;;;
ODH-115;231.7;233.2;56.98;4.37;0.13533;821.9;MG;1.5;;;;
ODH-115;233.2;234.7;62.41;4.29;0.2675;567.9;MG;1.5;;;;
ODH-115;234.7;236.2;59.61;2.66;0.10125;750;MG;1.5;;;;
ODH-115;236.2;237.7;58.22;4.12;0.19809;793.2;MG;1.5;;;;
ODH-115;237.7;239.2;58.56;3.14;0.0826;753.8;MG;1.5;;;;
ODH-115;239.2;240.7;60.22;3.51;0.09177;814.5;MG;1.5;;;;
ODH-115;240.7;242.2;58.37;4.6;0.14635;929.1;MG;1.5;;;;
ODH-115;242.2;243.7;59.67;3.46;0.0768;678.5;MG;1.5;;;;
ODH-115;243.7;245.1;56.24;2.89;0.06766;882.4;MG;1.4;;;;
ODH-115;245.1;247.55;9.63;0.93;0.0335;1639.1;SK;2.45;;;;
ODH-115;247.55;250;26.55;2.42;0.0689;1501.6;SK;2.45;;;;
ODH-115;250;251.5;40.92;2.55;0.06544;1010.6;MG;1.5;;;;
ODH-115;251.5;253;53.53;2.24;0.07644;903.9;MG;1.5;;;;
ODH-115;253;254.5;59.05;4.89;0.1253;728.5;MG;1.5;;;;
ODH-115;254.5;256;58.71;4.15;0.15239;726.6;MG;1.5;;;;
ODH-115;256;257.5;43.5;3.13;0.0769;1053;MG;1.5;;;;
ODH-115;257.5;259;53.95;4;0.06369;805.3;MG;1.5;;;;
ODH-115;259;260.5;58.03;4.25;0.08432;837.5;MG;1.5;;;;
ODH-115;260.5;262;54.05;5.64;0.13807;913.3;MG;1.5;;;;
ODH-115;262;263.5;56.62;4.36;0.10942;768;MG;1.5;;;;
ODH-115;263.5;265;59.27;3.39;0.10675;620.4;MG;1.5;;;;
ODH-115;265;266.5;58.83;4.2;0.12769;650.3;MG;1.5;;;;
ODH-115;266.5;268;56.96;3.73;0.08683;656.7;MG;1.5;;;;
ODH-115;268;269.5;56.35;4.22;0.11107;770.4;MG;1.5;;;;
ODH-115;269.5;270.75;57.37;4.29;0.12854;770.2;MG;1.25;;;;
ODH-115;270.75;272;54.51;3.54;0.08022;967.1;MG;1.25;;;;
ODH-115;272;274.85;4.17;1.93;0.04407;3098.6;SK;2.85;;;;
ODH-115;274.85;277.7;6.47;2.17;0.03439;3209.4;SK;2.85;;;;
ODH-115;277.7;279;2.17;15.5;0.00295;549.5;MG;1.3;;;;
ODH-115;279;280.4;50.57;5.32;0.11789;951.7;MG;1.4;;;;
ODH-115;280.4;281.7;45.15;2.67;0.18356;967.4;MG;1.3;;;;
ODH-115;281.7;283.6;2.16;8.47;0.00345;1530.2;CZ;1.9;;;;
ODH-115;283.6;285.5;6.31;6.8;0.01109;1656.2;CZ;1.9;;;;
ODH-115;285.5;286.8;49.9;4.48;0.0825;791.1;MG;1.3;;;;
ODH-115;286.8;288.1;50.93;4.34;0.07948;756.2;MG;1.3;;;;
ODH-115;288.1;289.5;33.91;4.25;0.03923;961;MG;1.4;;;;
ODH-115;289.5;291.6;4.94;6.04;0.03324;1478.8;CZ;2.1;;;;
ODH-115;291.6;293.7;0.75;14.9;0.00014;960.5;CZ;2.1;;;;
ODH-115;293.7;295.8;4.96;4.28;0.04518;1887.7;CZ;2.1;;;;
ODH-115;295.8;297.3;55.53;3.52;0.10869;666.2;MG;1.5;;;;
ODH-115;297.3;298.8;46.83;2.82;0.07882;881.6;MG;1.5;;;;
ODH-115;298.8;300.3;58.27;4.14;0.1109;694.9;MG;1.5;;;;
ODH-115;300.3;301.8;60.21;2.61;0.04065;541.7;MG;1.5;;;;
ODH-115;301.8;303.3;61.23;2.4;0.06422;527.8;MG;1.5;;;;
ODH-115;303.3;304.8;45.35;5.23;0.11827;1322.3;MG;1.5;;;;
ODH-115;304.8;306.3;58.02;4.27;0.13348;670.6;MG;1.5;;;;
ODH-115;306.3;307.8;44.6;1.94;0.07309;720;MG;1.5;;;;
ODH-115;307.8;309.3;55.15;3.01;0.10495;686.2;MG;1.5;;;;
ODH-115;309.3;310.8;55.44;5.79;0.18019;714;MG;1.5;;;;
ODH-115;310.8;312.3;56.5;2.88;0.08795;568.6;MG;1.5;;;;
ODH-115;312.3;313.8;54.98;4;0.11205;810.1;MG;1.5;;;;
ODH-115;313.8;315.3;39.75;0.9;0.02707;1190;MG;1.5;;;;
ODH-115;315.3;316.8;38.12;1.05;0.03139;1300.9;MG;1.5;;;;
ODH-115;316.8;318.3;51.07;3.48;0.12163;883;MG;1.5;;;;
ODH-115;318.3;319.8;54.71;2.76;0.10128;759.8;MG;1.5;;;;
ODH-115;319.8;321.3;54.77;4.04;0.09781;869.6;MG;1.5;;;;
ODH-115;321.3;322.8;52.88;1.7;0.06959;840;MG;1.5;;;;
ODH-115;322.8;324.3;55.87;2.88;0.11846;640.8;MG;1.5;;;;
ODH-115;324.3;325.8;57.99;5.34;0.15692;646.5;MG;1.5;;;;
ODH-115;325.8;327.3;59.57;5;0.1711;757.4;MG;1.5;;;;
ODH-115;327.3;328.8;57.51;3.78;0.10745;751.8;MG;1.5;;;;
ODH-115;328.8;330.3;59.23;3.57;0.05459;585.8;MG;1.5;;;;
ODH-115;330.3;331.8;56.36;4.83;0.20035;743.4;MG;1.5;;;;
ODH-115;331.8;333.3;50.84;3.5;0.10952;1022.4;MG;1.5;;;;
ODH-115;333.3;334.8;46.4;3.78;0.11075;1051.8;MG;1.5;;;;
ODH-115;334.8;336.3;36.81;5.77;0.06115;1227.7;MG;1.5;;;;
ODH-115;336.3;337.3;44.85;5.75;0.06945;1105.7;MG;1;;;;
ODH-115;337.3;338.3;49.95;5.78;0.14561;1060;MG;1;;;;
ODH-115;338.3;339.5;7.97;4.82;0.07086;767.3;SK;1.2;;;;
ODH-115;339.5;341;37.43;5.21;0.09488;1550.8;MG;1.5;;;;
ODH-115;341;342.5;47.59;6.72;0.16765;1200.5;MG;1.5;;;;
ODH-115;342.5;344;45.1;6.46;0.14403;1243.3;MG;1.5;;;;
ODH-115;344;345.5;48.11;4.32;0.10472;1314.3;MG;1.5;;;;
ODH-115;345.5;347;51.04;7.87;0.23983;1425;MG;1.5;;;;
ODH-115;347;348.8;41.74;3.89;0.14325;1526.7;MG;1.8;;;;
ODH-115;348.8;349.8;5.92;2.13;0.08063;1875.3;SK;1;;;;
ODH-115;349.8;351.3;43.89;3.27;0.08726;1131.4;MG;1.5;;;;
ODH-115;351.3;352.8;42.62;4.35;0.12309;1359.6;MG;1.5;;;;
ODH-115;352.8;354.3;42.37;4.29;0.10882;1403.1;MG;1.5;;;;
ODH-115;354.3;355.8;53.21;3.76;0.12395;1336.2;MG;1.5;;;;
ODH-115;355.8;357.3;58.67;3.56;0.10763;1349.1;MG;1.5;;;;
ODH-115;357.3;358.8;55.68;4.74;0.14426;1676.2;MG;1.5;;;;
ODH-115;358.8;360.3;43.11;2.68;0.07354;1785.2;MG;1.5;;;;
ODH-115;360.3;361.8;42.55;3.35;0.06558;1652.2;MG;1.5;;;;
ODH-115;361.8;363.3;40.19;2.8;0.08372;1520.2;MG;1.5;;;;
ODH-115;363.3;364.8;53.8;5.21;0.07621;1517.7;MG;1.5;;;;
ODH-115;364.8;366.3;55.45;2.81;0.05364;1572.1;MG;1.5;;;;
ODH-115;366.3;367.3;50.96;0.55;0.01097;2040.6;MG;1;;;;
ODH-115;367.3;368.3;54.98;0.87;0.03813;1693.4;MG;1;;;;
ODH-115;368.3;371.3;7.03;0.79;0.02139;3361.6;SK;3;;;;
ODH-115;371.3;390.5;-1;-1;-1;-1;INT;19.2;;;;
